user,topic,grade,days_since_last,response_time_ms,reviewed_at
synth_user_010,machine_learning,4,0.517,6108,2026-04-12 22:01:10.292492+00:00
synth_user_010,machine_learning,0,0.781,12502,2026-04-13 16:46:25.686629+00:00
synth_user_010,machine_learning,0,0.716,12655,2026-04-14 09:56:48.770891+00:00
synth_user_010,machine_learning,1,0.679,10609,2026-04-15 02:15:01.771437+00:00
synth_user_010,machine_learning,4,1.411,2046,2026-04-29 06:44:21.820411+00:00
synth_user_010,machine_learning,4,2.653,10374,2026-05-01 22:25:20.862371+00:00
synth_user_010,operating_systems,0,3.052,2334,2026-04-07 08:16:01.481440+00:00
synth_user_010,operating_systems,3,1.069,5737,2026-04-08 09:55:48.662300+00:00
synth_user_010,operating_systems,1,3.374,13696,2026-04-11 18:53:41.208104+00:00
synth_user_010,operating_systems,1,1.006,12501,2026-04-12 19:02:09.333588+00:00
synth_user_010,operating_systems,1,0.617,7511,2026-04-13 09:51:19.397636+00:00
synth_user_010,operating_systems,1,0.666,4004,2026-04-14 01:51:02.015517+00:00
synth_user_010,operating_systems,1,0.535,4911,2026-04-14 14:42:04.341455+00:00
synth_user_010,operating_systems,4,0.475,13949,2026-04-15 02:05:45.732621+00:00
synth_user_010,operating_systems,1,1.061,1032,2026-04-16 03:33:21.249531+00:00
synth_user_010,operating_systems,1,0.546,5427,2026-04-16 16:39:59.692742+00:00
synth_user_010,operating_systems,4,0.367,13998,2026-04-17 01:29:06.926680+00:00
synth_user_010,operating_systems,1,2.123,13368,2026-04-11 20:33:10.878421+00:00
synth_user_010,operating_systems,4,1.14,4930,2026-04-12 23:54:05.901924+00:00
synth_user_010,operating_systems,1,2.525,9905,2026-04-15 12:29:54.157177+00:00
synth_user_010,operating_systems,0,1.486,12204,2026-04-17 00:09:59.027647+00:00
synth_user_010,operating_systems,5,0.692,12408,2026-04-17 16:46:51.430804+00:00
synth_user_010,operating_systems,0,0.929,5887,2026-04-18 15:04:32.933125+00:00
synth_user_010,operating_systems,3,0.351,797,2026-04-18 23:29:24.430734+00:00
synth_user_010,operating_systems,1,0.889,7107,2026-04-19 20:49:20.003850+00:00
synth_user_010,operating_systems,1,0.531,9037,2026-04-20 09:34:30.787679+00:00
synth_user_010,operating_systems,4,1.668,14522,2026-04-22 06:48:19.610513+00:00
synth_user_010,operating_systems,1,4.4,13941,2026-04-26 16:23:57.988597+00:00
synth_user_010,operating_systems,0,1.488,14126,2026-04-28 04:06:16.252596+00:00
synth_user_010,operating_systems,1,0.959,12624,2026-04-29 03:07:48.348189+00:00
synth_user_010,operating_systems,2,0.637,6018,2026-04-29 18:24:25.779655+00:00
synth_user_010,databases,1,3.361,9472,2026-03-09 23:35:30.067730+00:00
synth_user_010,databases,0,1.344,877,2026-03-11 07:50:54.579110+00:00
synth_user_010,databases,1,0.758,11711,2026-03-12 02:02:10.579957+00:00
synth_user_010,databases,1,0.438,4502,2026-03-12 12:32:23.300902+00:00
synth_user_010,databases,2,0.731,5715,2026-03-13 06:05:22.169339+00:00
synth_user_010,databases,1,0.922,5902,2026-03-14 04:12:58.624880+00:00
synth_user_010,databases,1,0.707,797,2026-03-14 21:10:38.811148+00:00
synth_user_010,databases,5,0.426,6447,2026-03-15 07:23:34.541607+00:00
synth_user_010,databases,0,0.652,7815,2026-03-15 23:02:50.243461+00:00
synth_user_010,databases,1,0.479,10035,2026-03-16 10:32:06.524151+00:00
synth_user_010,databases,4,0.706,12232,2026-03-17 03:29:04.650048+00:00
synth_user_010,databases,3,0.721,12313,2026-03-17 20:47:40.420063+00:00
synth_user_010,databases,4,1.648,11783,2026-03-19 12:20:35.085116+00:00
synth_user_010,databases,1,6.16,10272,2026-03-25 16:11:15.875396+00:00
synth_user_010,databases,2,4.027,6907,2026-03-29 16:50:42.463365+00:00
synth_user_010,databases,1,5.601,4793,2026-04-04 07:15:59.778505+00:00
synth_user_010,databases,1,3.57,6373,2026-04-07 20:56:49.379775+00:00
synth_user_010,databases,3,1.926,4141,2026-04-09 19:10:19.482673+00:00
synth_user_010,databases,0,3.807,10654,2026-04-13 14:32:17.985188+00:00
synth_user_010,databases,1,1.264,5939,2026-04-14 20:52:01.607160+00:00
synth_user_010,databases,1,3.269,6168,2026-03-21 14:39:25.118587+00:00
synth_user_010,databases,5,1.544,14973,2026-03-23 03:42:42.985082+00:00
synth_user_010,databases,0,1.845,7487,2026-03-25 00:00:10.148292+00:00
synth_user_010,databases,3,1.074,2848,2026-03-26 01:46:25.734280+00:00
synth_user_010,databases,4,1.944,3379,2026-03-28 00:25:11.607132+00:00
synth_user_010,databases,1,3.521,10775,2026-03-31 12:55:03.393791+00:00
synth_user_010,databases,3,2.549,4833,2026-04-03 02:06:10.392038+00:00
synth_user_010,databases,0,7.684,7630,2026-04-10 18:31:31.490319+00:00
synth_user_010,databases,5,3.754,12852,2026-04-14 12:36:54.033360+00:00
synth_user_010,databases,2,6.256,11233,2026-04-20 18:45:17.960982+00:00
synth_user_010,databases,0,3.342,6772,2026-04-17 01:13:54.714430+00:00
synth_user_010,databases,4,1.615,612,2026-04-18 15:59:18.978741+00:00
synth_user_010,databases,1,2.16,12491,2026-04-20 19:50:13.186944+00:00
synth_user_010,databases,0,1.23,7411,2026-04-22 01:21:13.261532+00:00
synth_user_010,databases,1,0.468,5707,2026-04-22 12:34:36.600793+00:00
synth_user_010,databases,0,0.653,3502,2026-04-23 04:14:33.761826+00:00
synth_user_010,databases,1,0.508,12027,2026-04-23 16:25:38.733914+00:00
synth_user_010,databases,0,3.295,10681,2026-03-24 13:35:47.934477+00:00
synth_user_010,databases,1,1.314,8866,2026-03-25 21:07:25.579218+00:00
synth_user_010,databases,4,0.693,14096,2026-03-26 13:44:37.899086+00:00
synth_user_010,databases,2,0.754,746,2026-03-27 07:50:41.870712+00:00
synth_user_010,databases,0,1.229,8701,2026-03-28 13:19:55.359020+00:00
synth_user_010,databases,1,0.975,5631,2026-03-29 12:43:47.451842+00:00
synth_user_010,databases,0,0.696,7369,2026-03-30 05:25:30.554854+00:00
synth_user_010,databases,1,0.701,2970,2026-03-30 22:15:38.604303+00:00
synth_user_010,databases,1,0.385,12595,2026-03-31 07:29:41.199538+00:00
synth_user_010,databases,3,0.65,781,2026-03-31 23:06:23.015826+00:00
synth_user_010,databases,0,1.687,13908,2026-04-02 15:35:15.503587+00:00
synth_user_010,databases,4,0.402,13183,2026-04-03 01:14:07.566207+00:00
synth_user_010,databases,1,0.944,541,2026-04-03 23:53:37.850104+00:00
synth_user_010,databases,0,0.753,10113,2026-04-04 17:57:27.398723+00:00
synth_user_010,databases,1,0.666,12362,2026-04-05 09:55:53.684216+00:00
synth_user_010,networks,1,2.399,7138,2026-03-14 09:45:32.064586+00:00
synth_user_010,networks,0,0.893,13878,2026-03-15 07:11:03.572766+00:00
synth_user_010,networks,2,0.39,6579,2026-03-15 16:33:05.717530+00:00
synth_user_010,networks,0,1.098,3555,2026-03-16 18:54:40.751621+00:00
synth_user_010,networks,4,0.582,10515,2026-03-17 08:53:18.814901+00:00
synth_user_010,networks,0,1.303,8637,2026-03-18 16:09:53.750353+00:00
synth_user_010,networks,1,0.482,1366,2026-03-19 03:44:38.428745+00:00
synth_user_010,networks,2,0.745,2220,2026-03-19 21:37:24.848943+00:00
synth_user_010,networks,1,1.293,1310,2026-03-21 04:38:49.611609+00:00
synth_user_010,networks,0,0.438,5379,2026-03-21 15:08:58.595502+00:00
synth_user_010,networks,0,0.718,11802,2026-03-22 08:22:18.668222+00:00
synth_user_010,networks,5,0.549,9589,2026-03-22 21:32:13.629753+00:00
synth_user_010,networks,0,1.167,6856,2026-03-24 01:32:51.168603+00:00
synth_user_010,networks,5,0.837,12219,2026-03-24 21:38:32.501492+00:00
synth_user_010,networks,0,1.317,2114,2026-03-26 05:15:03.654199+00:00
synth_user_010,networks,5,0.645,9083,2026-03-26 20:43:47.060796+00:00
synth_user_010,networks,2,1.048,3875,2026-03-27 21:52:50.973787+00:00
synth_user_010,networks,0,2.586,2455,2026-03-30 11:57:16.873274+00:00
synth_user_010,networks,1,0.549,14215,2026-03-31 01:07:10.236638+00:00
synth_user_010,networks,1,1.745,8166,2026-03-16 13:17:12.428505+00:00
synth_user_010,networks,1,0.924,8888,2026-03-17 11:27:13.125661+00:00
synth_user_010,networks,1,0.471,3822,2026-03-17 22:45:35.333110+00:00
synth_user_010,networks,1,0.621,4617,2026-03-18 13:39:27.134544+00:00
synth_user_010,networks,1,0.542,14221,2026-03-19 02:40:34.703077+00:00
synth_user_010,networks,1,0.441,614,2026-03-19 13:15:08.937802+00:00
synth_user_010,networks,2,0.423,9495,2026-03-19 23:24:00.972147+00:00
synth_user_010,networks,5,1.104,741,2026-03-21 01:53:20.172782+00:00
synth_user_010,networks,5,1.858,13083,2026-03-22 22:29:10.197012+00:00
synth_user_010,networks,1,3.043,14004,2026-03-25 23:31:36.067261+00:00
synth_user_010,networks,1,1.299,11459,2026-03-27 06:41:37.973934+00:00
synth_user_010,networks,1,1.018,11417,2026-03-28 07:07:50.713353+00:00
synth_user_010,networks,1,0.539,1586,2026-03-28 20:03:48.556147+00:00
synth_user_010,networks,0,0.525,6474,2026-03-29 08:39:28.879793+00:00
synth_user_010,networks,1,0.629,1399,2026-03-29 23:44:56.558981+00:00
synth_user_010,networks,1,0.644,6863,2026-03-30 15:12:45.802823+00:00
synth_user_010,networks,0,0.379,1260,2026-03-31 00:18:38.301994+00:00
synth_user_010,networks,1,0.742,13308,2026-03-31 18:06:40.322433+00:00
synth_user_010,object_oriented_programming,1,3.366,14683,2026-03-30 11:56:02.925531+00:00
synth_user_010,object_oriented_programming,4,1.123,1580,2026-03-31 14:53:00.374114+00:00
synth_user_010,object_oriented_programming,5,2.01,10341,2026-04-02 15:07:20.672417+00:00
synth_user_010,object_oriented_programming,2,6.919,1267,2026-04-09 13:10:23.357159+00:00
synth_user_010,object_oriented_programming,2,9.903,6475,2026-04-19 10:50:44.952573+00:00
synth_user_010,object_oriented_programming,0,2.499,10567,2026-03-29 15:06:32.230846+00:00
synth_user_010,object_oriented_programming,4,1.946,5838,2026-03-31 13:49:24.301822+00:00
synth_user_010,object_oriented_programming,4,1.592,7391,2026-04-02 04:02:30.544592+00:00
synth_user_010,object_oriented_programming,1,4.885,10088,2026-04-07 01:17:15.077200+00:00
synth_user_010,object_oriented_programming,0,4.037,9540,2026-04-11 02:10:36.606753+00:00
synth_user_010,object_oriented_programming,1,1.456,9445,2026-04-12 13:06:33.704940+00:00
synth_user_010,object_oriented_programming,1,0.834,2113,2026-04-13 09:08:03.834080+00:00
synth_user_010,object_oriented_programming,1,0.404,2113,2026-04-13 18:49:14.404333+00:00
synth_user_010,object_oriented_programming,3,0.487,1247,2026-04-14 06:29:52.018810+00:00
synth_user_010,object_oriented_programming,1,1.597,6780,2026-04-15 20:50:07.450292+00:00
synth_user_010,object_oriented_programming,3,0.388,14304,2026-04-16 06:09:25.898578+00:00
synth_user_010,object_oriented_programming,1,1.831,2815,2026-04-18 02:05:59.177248+00:00
synth_user_010,object_oriented_programming,0,2.408,14048,2026-04-23 22:20:28.807890+00:00
synth_user_010,object_oriented_programming,3,1.184,11187,2026-04-25 02:44:55.108691+00:00
synth_user_010,object_oriented_programming,1,2.058,12340,2026-04-27 04:08:30.566549+00:00
synth_user_010,object_oriented_programming,3,0.705,9184,2026-04-27 21:04:05.175227+00:00
synth_user_010,statistics,1,2.485,8020,2026-04-08 03:18:12.429558+00:00
synth_user_010,statistics,0,1.053,4752,2026-04-09 04:34:55.825403+00:00
synth_user_010,statistics,1,0.658,7887,2026-04-09 20:22:46.994735+00:00
synth_user_010,statistics,0,0.424,7325,2026-04-10 06:33:52.959910+00:00
synth_user_010,statistics,4,0.521,11693,2026-04-10 19:04:45.748509+00:00
synth_user_010,statistics,0,1.035,3883,2026-04-11 19:55:35.383129+00:00
synth_user_010,statistics,4,0.986,8296,2026-04-12 19:36:01.412687+00:00
synth_user_010,statistics,4,1.698,9167,2026-04-14 12:20:44.658676+00:00
synth_user_010,statistics,1,2.947,11507,2026-04-17 11:04:54.711143+00:00
synth_user_010,statistics,1,1.453,6945,2026-04-18 21:57:19.834544+00:00
synth_user_010,statistics,2,0.797,6570,2026-04-19 17:05:34.894571+00:00
synth_user_010,statistics,3,1.649,9098,2026-04-21 08:39:31.934432+00:00
synth_user_010,statistics,1,1.977,5863,2026-04-19 12:45:21.907590+00:00
synth_user_010,statistics,1,1.275,5649,2026-04-20 19:20:42.158747+00:00
synth_user_010,statistics,0,0.513,12570,2026-04-21 07:39:46.144342+00:00
synth_user_010,statistics,1,0.539,6140,2026-04-21 20:36:36.869950+00:00
synth_user_010,statistics,0,0.452,952,2026-04-22 07:27:18.992660+00:00
synth_user_010,statistics,0,0.446,8312,2026-04-22 18:10:16.249153+00:00
synth_user_010,statistics,1,0.434,3879,2026-04-23 04:35:15.849861+00:00
synth_user_010,statistics,3,2.664,14195,2026-04-17 20:07:44.492416+00:00
synth_user_010,statistics,1,4.439,2477,2026-04-22 06:39:27.093190+00:00
synth_user_010,statistics,3,2.964,3082,2026-04-25 05:47:01.788883+00:00
synth_user_010,statistics,0,5.466,9551,2026-04-30 16:57:54.591859+00:00
synth_user_010,statistics,0,2.126,2196,2026-05-02 19:59:30.966688+00:00
synth_user_010,statistics,0,1.237,13713,2026-05-04 01:41:03.568360+00:00
synth_user_010,statistics,1,2.598,13520,2026-04-29 16:11:40.569683+00:00
synth_user_010,statistics,5,1.245,11618,2026-04-30 22:05:05.615193+00:00
synth_user_010,statistics,0,1.965,914,2026-05-02 21:14:24.319446+00:00
synth_user_010,statistics,0,2.632,7801,2026-04-29 17:00:24.570286+00:00
synth_user_010,statistics,3,1.509,1039,2026-05-01 05:14:01.809522+00:00
synth_user_010,statistics,3,1.509,3507,2026-05-02 17:27:23.213947+00:00
synth_user_011,calculus,1,0.783,9392,2026-04-29 19:00:29.941684+00:00
synth_user_011,calculus,4,0.543,9913,2026-04-30 08:02:45.964741+00:00
synth_user_011,calculus,3,0.808,10159,2026-05-01 03:26:21.343930+00:00
synth_user_011,calculus,0,2.34,1436,2026-05-03 11:36:23.161338+00:00
synth_user_011,calculus,1,0.98,8748,2026-04-24 18:43:19.656915+00:00
synth_user_011,calculus,1,0.664,12604,2026-04-25 10:39:50.343534+00:00
synth_user_011,calculus,0,0.567,13504,2026-04-26 00:15:44.095190+00:00
synth_user_011,calculus,0,0.541,4860,2026-04-26 13:14:57.759699+00:00
synth_user_011,calculus,4,0.509,5499,2026-04-27 01:28:09.134650+00:00
synth_user_011,calculus,1,1.2,6615,2026-04-28 06:16:50.668435+00:00
synth_user_011,calculus,0,0.382,3507,2026-04-28 15:27:00.759522+00:00
synth_user_011,calculus,3,0.698,12449,2026-04-29 08:11:53.319293+00:00
synth_user_011,calculus,1,1.125,5413,2026-04-30 11:11:55.640845+00:00
synth_user_011,calculus,0,0.529,14931,2026-04-30 23:53:31.637651+00:00
synth_user_011,calculus,5,0.422,3162,2026-05-01 10:01:22.117964+00:00
synth_user_011,calculus,3,0.748,10232,2026-05-02 03:59:04.294753+00:00
synth_user_011,calculus,1,0.889,14122,2026-05-02 12:03:00.231143+00:00
synth_user_011,calculus,4,0.627,14115,2026-05-03 03:06:31.878663+00:00
synth_user_011,calculus,0,1.06,7550,2026-05-04 04:33:20.712850+00:00
synth_user_011,calculus,3,0.813,12580,2026-04-24 14:42:30.069491+00:00
synth_user_011,calculus,0,1.376,9326,2026-04-25 23:43:52.035935+00:00
synth_user_011,calculus,3,0.695,1922,2026-04-26 16:24:19.210803+00:00
synth_user_011,calculus,1,1.666,7379,2026-04-28 08:23:22.162997+00:00
synth_user_011,calculus,0,0.906,1110,2026-04-29 06:07:19.484373+00:00
synth_user_011,calculus,0,0.478,7348,2026-04-29 17:35:51.499094+00:00
synth_user_011,calculus,5,0.682,6904,2026-04-30 09:58:29.250508+00:00
synth_user_011,calculus,1,1.096,741,2026-05-01 12:17:17.439019+00:00
synth_user_011,calculus,0,0.646,1976,2026-05-02 03:47:40.593953+00:00
synth_user_011,calculus,0,0.528,2323,2026-05-02 16:27:49.180353+00:00
synth_user_011,calculus,0,0.432,703,2026-05-03 02:50:14.232553+00:00
synth_user_011,calculus,0,0.607,7631,2026-05-03 17:24:33.344656+00:00
synth_user_011,calculus,2,0.541,13887,2026-04-24 08:10:16.727932+00:00
synth_user_011,calculus,0,1.149,8198,2026-04-25 11:44:15.925992+00:00
synth_user_011,calculus,0,0.66,12821,2026-04-26 03:34:47.850686+00:00
synth_user_011,calculus,0,0.363,5289,2026-04-26 12:17:01.539073+00:00
synth_user_011,calculus,1,0.422,13752,2026-04-26 22:24:44.438556+00:00
synth_user_011,calculus,0,0.378,7731,2026-04-27 07:28:45.025874+00:00
synth_user_011,calculus,5,0.358,9750,2026-04-27 16:04:08.374539+00:00
synth_user_011,calculus,0,0.902,5202,2026-04-28 13:42:58.769478+00:00
synth_user_011,calculus,0,0.702,13092,2026-04-29 06:33:12.220116+00:00
synth_user_011,calculus,3,0.548,13543,2026-04-29 19:43:01.246563+00:00
synth_user_011,calculus,1,0.977,12965,2026-04-30 19:10:35.324500+00:00
synth_user_011,calculus,5,0.837,6557,2026-05-01 15:15:19.182984+00:00
synth_user_011,calculus,0,0.691,3741,2026-04-28 19:57:25.478451+00:00
synth_user_011,calculus,0,0.556,552,2026-04-29 09:18:28.682022+00:00
synth_user_011,calculus,1,0.588,5627,2026-04-29 23:25:33.313390+00:00
synth_user_011,calculus,0,0.543,5063,2026-04-30 12:27:01.169273+00:00
synth_user_011,calculus,1,0.444,1032,2026-04-30 23:06:03.962887+00:00
synth_user_011,calculus,4,0.583,7501,2026-05-01 13:05:02.367210+00:00
synth_user_011,calculus,1,0.652,2037,2026-05-02 04:43:39.773557+00:00
synth_user_011,linear_algebra,1,0.806,7988,2026-04-25 04:25:13.074716+00:00
synth_user_011,linear_algebra,0,0.37,14315,2026-04-25 13:18:43.560648+00:00
synth_user_011,linear_algebra,1,0.611,7284,2026-04-26 03:58:10.639448+00:00
synth_user_011,linear_algebra,5,0.69,7121,2026-04-26 20:31:14.832655+00:00
synth_user_011,linear_algebra,1,1.288,11299,2026-04-28 03:26:39.057154+00:00
synth_user_011,linear_algebra,1,0.469,12731,2026-04-28 14:41:41.118090+00:00
synth_user_011,linear_algebra,2,0.594,11899,2026-04-29 04:56:25.696265+00:00
synth_user_011,linear_algebra,0,0.814,5980,2026-04-30 00:28:25.164612+00:00
synth_user_011,linear_algebra,1,0.366,834,2026-04-30 09:16:02.459828+00:00
synth_user_011,linear_algebra,4,0.466,1045,2026-04-30 20:27:06.793041+00:00
synth_user_011,linear_algebra,1,0.799,943,2026-04-25 04:15:16.469855+00:00
synth_user_011,linear_algebra,1,0.509,7128,2026-04-25 16:27:34.603944+00:00
synth_user_011,linear_algebra,1,0.538,2722,2026-04-26 05:22:52.474617+00:00
synth_user_011,linear_algebra,4,0.423,9914,2026-04-26 15:32:18.212340+00:00
synth_user_011,linear_algebra,1,1.431,7907,2026-04-28 01:52:52.868470+00:00
synth_user_011,linear_algebra,0,0.723,5898,2026-04-28 19:13:49.503156+00:00
synth_user_011,linear_algebra,0,0.621,3862,2026-04-29 10:07:20.799210+00:00
synth_user_011,linear_algebra,4,0.579,8938,2026-04-30 00:01:11.276659+00:00
synth_user_011,linear_algebra,1,1.047,7050,2026-05-01 01:09:17.772043+00:00
synth_user_011,linear_algebra,1,0.36,14396,2026-05-01 09:47:09.644898+00:00
synth_user_011,linear_algebra,1,1.041,2432,2026-05-02 07:22:09.277888+00:00
synth_user_011,linear_algebra,4,0.628,13033,2026-05-02 22:26:10.137371+00:00
synth_user_011,linear_algebra,0,0.548,1642,2026-04-18 00:55:27.696647+00:00
synth_user_011,linear_algebra,5,0.511,14912,2026-04-18 13:11:08.390289+00:00
synth_user_011,linear_algebra,5,0.775,13062,2026-04-19 07:46:30.992793+00:00
synth_user_011,linear_algebra,0,3.102,13875,2026-04-22 10:12:55.651857+00:00
synth_user_011,linear_algebra,3,1.532,12008,2026-04-23 22:58:53.697459+00:00
synth_user_011,linear_algebra,0,2.15,8096,2026-04-26 02:35:08.392837+00:00
synth_user_011,linear_algebra,1,0.972,13973,2026-04-27 01:54:44.727955+00:00
synth_user_011,linear_algebra,0,0.87,3084,2026-04-27 22:47:43.023605+00:00
synth_user_011,linear_algebra,1,0.362,11393,2026-04-28 07:29:06.978374+00:00
synth_user_011,linear_algebra,1,0.444,5854,2026-04-28 18:08:08.447359+00:00
synth_user_011,linear_algebra,1,0.471,5124,2026-04-29 05:26:22.394422+00:00
synth_user_011,linear_algebra,1,0.494,6732,2026-04-29 17:17:02.264407+00:00
synth_user_011,linear_algebra,3,0.59,3610,2026-04-30 07:25:57.290050+00:00
synth_user_011,linear_algebra,4,0.715,4949,2026-05-01 00:35:45.130805+00:00
synth_user_011,linear_algebra,1,1.501,13383,2026-05-02 12:36:41.049502+00:00
synth_user_011,linear_algebra,3,0.692,11613,2026-05-03 05:13:03.379400+00:00
synth_user_011,machine_learning,4,0.807,591,2026-04-21 02:03:32.298232+00:00
synth_user_011,machine_learning,1,1.502,11605,2026-04-22 14:06:35.844708+00:00
synth_user_011,machine_learning,1,0.627,12929,2026-04-23 05:09:53.979110+00:00
